id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall_score,value_eur,wage_eur,team_position
170369,G. dos Santos,Giovani dos Santos Ramírez,30,5/11/1989,175,71,Mexico,Club América,76,7500000,48000,CAM
171972,J. McArthur,James McArthur,31,10/7/1987,178,66,Scotland,Crystal Palace,76,6500000,48000,LCM
172018,J. Maidana,Jonathan Ramón Maidana,33,7/29/1985,185,80,Argentina,Deportivo Toluca,76,3600000,22000,CB
172290,D. Zurutuza,David Zurutuza Veillet,32,7/19/1986,186,79,France,Real Sociedad,76,6000000,26000,SUB
172425,S. Bamba,Souleymane Bamba,34,1/13/1985,190,86,Ivory Coast,Cardiff City,76,2900000,26000,SUB
173818,Adrián,Adrián López Álvarez,31,1/8/1988,183,73,Spain,CA Osasuna,76,7000000,32000,LM
176237,J. Altidore,Jozy Altidore,29,11/6/1989,183,79,United States,Toronto FC,76,7500000,10000,ST
176285,W. Reid,Winston  Reid,30,7/3/1988,190,87,New Zealand,West Ham United,76,6000000,60000,RES
176483,D. Chygrynskyi,Dmytro Chygrynskyi,32,11/7/1986,189,85,Ukraine,AEK Athens,76,4900000,1000,LCB
176571,A. Ayew,André Ayew Pelé,29,12/17/1989,176,72,Ghana,Swansea City,76,7500000,30000,SUB
176794,O. Toivonen,Ola Toivonen,32,7/3/1986,192,78,Sweden,Melbourne Victory,76,6000000,12000,ST
176894,Mossoró,José Márcio da Costa,35,7/4/1983,170,67,Brazil,Medipol Başakşehir FK,76,3400000,26000,CAM
176944,M. Fellaini,Marouane Fellaini-Bakkioui,31,11/22/1987,194,85,Belgium,Shandong Luneng TaiShan FC,76,6500000,20000,LDM
177019,F. Lustenberger,Fabian Lustenberger,31,5/2/1988,180,73,Switzerland,BSC Young Boys,76,5500000,21000,LCB
177159,F. Johnson,Fabian Johnson,31,12/11/1987,183,74,United States,Borussia Mönchengladbach,76,7000000,27000,SUB
177553,Vieirinha,Adelino André Vieira de Freitas,33,1/24/1986,172,70,Portugal,PAOK,76,3500000,1000,SUB
177569,J. De Guzmán,Jonathan  de Guzmán,31,9/13/1987,173,70,Netherlands,Eintracht Frankfurt,76,6500000,32000,SUB
177723,Fabricio,Fabricio Martín Agosto Ramírez,31,12/17/1987,184,80,Spain,Fulham,76,4900000,31000,SUB
178090,D. Biseswar,Diego Biseswar,31,3/8/1988,176,79,Netherlands,PAOK,76,7000000,1000,LM
178160,T. Mangani,Thomas Mangani,32,4/29/1987,183,79,France,Angers SCO,76,6000000,23000,LCM
178255,R. Donk,Ryan  Donk,33,3/30/1986,192,80,Netherlands,Galatasaray SK,76,3700000,51000,SUB
179591,Pablo Hernández,Pablo Hernández Domínguez,34,4/11/1985,173,66,Spain,Leeds United,76,3900000,57000,RM
180283,Ki Sung Yueng,기성용 寄诚庸,30,1/24/1989,189,75,Korea Republic,Newcastle United,76,7000000,37000,SUB
180706,C. Cathcart,Craig Cathcart,30,2/6/1989,190,83,Northern Ireland,Watford,76,6000000,51000,LCB
181271,B. Dočkal,Bořek Dočkal,30,9/30/1988,182,74,Czech Republic,Sparta Praha,76,7500000,1000,RES
181318,A. Ekdal,Albin Ekdal,29,7/28/1989,186,82,Sweden,Sampdoria,76,7500000,34000,CM
182184,D. Stephens,Dale Stephens,30,6/12/1989,185,78,England,Brighton & Hove Albion,76,7000000,44000,RCM
182629,Beto,António Alberto Bastos Pimparel,37,5/1/1982,182,81,Portugal,Göztepe SK,76,775000,12000,GK
182879,B. Dzsudzsák,Balázs Dzsudzsák,32,12/23/1986,179,72,Hungary,Hungary,76,0,0,
182896,R. Rosales,Roberto Rosales,30,11/20/1988,174,70,Venezuela,CD Leganés,76,6000000,26000,RWB
183130,M. Albrighton,Marc Albrighton,29,11/18/1989,175,74,England,Leicester City,76,7500000,69000,SUB
183569,E. Choupo-Moting,Jean-Eric Maxim Choupo-Moting,30,3/23/1989,191,91,Cameroon,Paris Saint-Germain,76,7500000,67000,SUB
183714,S. Terodde,Simon Terodde,31,3/2/1988,191,85,Germany,1. FC Köln,76,7000000,29000,SUB
183895,M. Moralez,Maximiliano Nicol Moralez,32,2/27/1987,158,56,Argentina,New York City FC,76,6000000,9000,LCM
183966,F. Roncaglia,Facundo Sebastián Roncaglia,32,2/10/1987,179,76,Argentina,CA Osasuna,76,4900000,27000,LCB
184477,K. Papadopoulos,Kyriakos Papadopoulos,27,2/23/1992,185,87,Greece,Hamburger SV,76,7000000,14000,SUB
184501,M. Lang,Michael Lang,28,2/8/1991,185,79,Switzerland,Borussia Mönchengladbach,76,6500000,25000,SUB
184626,N. Sánchez,Nicolás Gabriel Sánchez,33,2/4/1986,187,82,Argentina,Monterrey,76,3600000,35000,LCB
184789,A. Szalai,Ádám Szalai,31,12/9/1987,193,90,Hungary,TSG 1899 Hoffenheim,76,7000000,35000,RES
185373,I. Popov,Ivelin Popov,31,10/26/1987,182,71,Bulgaria,Bulgaria,76,0,0,
186119,M. Stoch,Miroslav Stoch,29,10/19/1989,167,60,Slovakia,PAOK,76,7500000,1000,SUB
186190,P. van Aanholt,Patrick  van Aanholt,28,8/29/1990,176,67,Netherlands,Crystal Palace,76,6500000,46000,LB
186200,F. Borini,Fabio Borini,28,3/23/1991,180,74,Italy,Milan,76,8000000,39000,SUB
186302,E. Hernández,Elías Hernán Hernández Jacuinde,31,4/29/1988,171,65,Mexico,Cruz Azul,76,7000000,25000,LM
186330,T. Gebre Selassie,Theodor Gebre Selassie,32,12/24/1986,181,71,Czech Republic,SV Werder Bremen,76,4800000,24000,RB
186589,I. Radovanović,Ivan Radovanović,30,8/29/1988,187,80,Serbia,Genoa,76,6500000,16000,SUB
186684,Kiko Olivas,Francisco José Olivas Alba,30,8/21/1988,184,76,Spain,Real Valladolid CF,76,6000000,18000,RCB
186801,C. Kouyaté,Cheikhou Kouyaté,29,12/21/1989,189,83,Senegal,Crystal Palace,76,6500000,46000,SUB
187702,O. El Kaddouri,Omar El Kaddouri,28,8/21/1990,185,82,Morocco,PAOK,76,8000000,1000,RDM
188103,Rochina,Rubén  Rochina Naixes,28,3/23/1991,182,76,Spain,Levante UD,76,7500000,24000,SUB
188268,L. Acosta,Lautaro Germán Acosta,31,3/14/1988,169,67,Argentina,Club Atlético Lanús,76,7000000,21000,LW
188313,Diogo Viana,Diogo Filipe Guerreiro Viana,29,2/22/1990,174,69,Portugal,SC Braga,76,6500000,14000,RB
188414,C. Villanueva,Carlos Andrés Villanueva Roland,33,2/5/1986,173,73,Chile,Al Ittihad,76,4700000,36000,LF
188802,M. Schmelzer,Marcel Schmelzer,31,1/22/1988,181,74,Germany,Borussia Dortmund,76,5500000,53000,SUB
188840,Miguel Lopes,Hugo Miguel Almeida Costa Lopes,32,12/19/1986,182,83,Portugal,Kayserispor,76,4800000,14000,RB
189296,E. Berisha,Etrit Berisha,30,3/10/1989,194,92,Albania,SPAL,76,5000000,11000,GK
189574,Iturraspe,Ander Iturraspe Derteano,30,3/8/1989,187,78,Spain,RCD Espanyol,76,7000000,26000,SUB
189615,A. Cresswell,Aaron Cresswell,29,12/15/1989,175,66,England,West Ham United,76,6500000,63000,LB
189725,T. Cleverley,Tom Cleverley,29,8/12/1989,175,67,England,Watford,76,7500000,58000,SUB
189860,Kiko Femenía,Francisco Femenía Far,28,2/2/1991,174,61,Spain,Watford,76,6500000,53000,RB
190059,S. Zuber,Steven Zuber,27,8/17/1991,182,79,Switzerland,TSG 1899 Hoffenheim,76,8000000,32000,LWB
190156,Rubén Pérez,Rubén Salvador Pérez del Mármol,30,4/26/1989,178,73,Spain,CD Leganés,76,6500000,26000,CM
190520,T. Jantschke,Tony Jantschke,29,4/7/1990,177,76,Germany,Borussia Mönchengladbach,76,6500000,25000,SUB
190577,S. Blanco,Sebastián Marcelo Blanco,31,3/15/1988,168,68,Argentina,Portland Timbers,76,7000000,9000,LM
190607,D. Quintero,Carlos Darwin Quintero Villalba,31,9/19/1987,166,66,Colombia,Minnesota United FC,76,7000000,10000,CAM
190653,I. Brizuela,Isaác Brizuela Muñoz,28,8/28/1990,171,66,Mexico,Guadalajara,76,8000000,38000,RWB
190868,K. Théophile-Catherine,Kévin Théophile-Catherine,29,10/28/1989,183,86,France,Dinamo Zagreb,76,6500000,1000,RCB
190885,A. Smith,Adam Smith,28,4/29/1991,180,78,England,Bournemouth,76,6500000,53000,RB
191565,Y. Ōsako,大迫 勇也,29,5/18/1990,182,71,Japan,SV Werder Bremen,76,7500000,30000,CF
192358,S. Padt,Sergio Padt,29,6/6/1990,197,85,Netherlands,FC Groningen,76,5500000,9000,GK
192427,Júnior Caiçara,Uílson de Souza Paula Júnior,30,4/27/1989,173,70,Brazil,Medipol Başakşehir FK,76,6000000,32000,RB
192612,M. Jajalo,Mato Jajalo,31,5/25/1988,182,81,Bosnia Herzegovina,Udinese,76,6500000,17000,SUB
192722,R. Hamouma,Romain Hamouma,32,3/29/1987,178,76,France,AS Saint-Étienne,76,6000000,30000,RM
193130,A. Schürrle,André Schürrle,28,11/6/1990,183,71,Germany,Spartak Moscow,76,8000000,1000,ST
193440,N. Viergever,Nick Viergever,29,8/3/1989,183,77,Netherlands,PSV,76,6500000,17000,LCB
193844,Portillo,Francisco Portillo Soler,29,6/13/1990,169,60,Spain,Getafe CF,76,7500000,23000,RM
193887,H. Pérez,Hernán Arsenio Pérez González,30,2/25/1989,180,71,Paraguay,Paraguay,76,0,0,
194138,A. Gray,Andre Gray,28,6/26/1991,180,78,England,Watford,76,8000000,63000,SUB
194644,Montoya,Martín Montoya Torralbo,28,4/14/1991,175,73,Spain,Brighton & Hove Albion,76,6500000,42000,RWB
194911,Adrián,Adrián San Miguel del Castillo,32,1/3/1987,190,80,Spain,Liverpool,76,4700000,52000,SUB
194958,A. Mooy,Aaron Mooy,28,9/15/1990,173,72,Australia,Brighton & Hove Albion,76,7500000,46000,SUB
196143,D. Pabón,Dorlan Pabón,31,1/24/1988,174,74,Colombia,Monterrey,76,7000000,42000,RW
196144,J. Martínez,Jackson Martínez,32,10/3/1986,185,80,Colombia,Portimonense SC,76,6000000,10000,ST
196147,G. Moreno,Giovanni Moreno,33,7/1/1986,192,83,Colombia,Shanghai Greenland Shenhua FC,76,4700000,17000,RW
196150,T. Gutiérrez,Teófilo Gutiérrez,34,5/17/1985,177,81,Colombia,Junior FC,76,4100000,5000,ST
196801,Mexer,Edson André Sitoe,30,9/8/1988,188,79,Mozambique,FC Girondins de Bordeaux,76,6000000,28000,RCB
196899,Héldon,Héldon Augusto Almeida Ramos,30,11/14/1988,173,74,Cape Verde,Al Taawoun,76,7500000,25000,RM
197837,D. Boyata,Anga Dedryck Boyata,28,11/28/1990,188,84,Belgium,Hertha BSC,76,7000000,25000,SUB
198113,M. Höger,Marco Höger,29,9/16/1989,182,83,Germany,1. FC Köln,76,6500000,25000,SUB
198129,C. Ortíz,Celso Fabián Ortiz Gamarra,30,1/26/1989,175,70,Paraguay,Monterrey,76,6500000,35000,LDM
198614,Raúl Navas,Raúl Rodríguez Navas,31,5/11/1988,186,84,Spain,CA Osasuna,76,5500000,27000,RCB
198760,S. Taïder,Saphir Sliti Taïder,27,2/29/1992,180,79,Algeria,Montreal Impact,76,8000000,9000,LW
199254,João Pedro,João Pedro Geraldino dos Santos Galvão,27,3/9/1992,184,73,Brazil,Cagliari,76,8000000,33000,LS
199422,J. Clasie,Jordy Clasie,28,6/27/1991,169,66,Netherlands,AZ Alkmaar,76,7500000,12000,CDM
199559,R. Inglese,Roberto Inglese,27,11/12/1991,186,85,Italy,Parma,76,8000000,43000,ST
199852,N. Jørgensen,Nicolai Jørgensen,28,1/15/1991,190,83,Denmark,Feyenoord,76,8000000,16000,ST
200607,C. Schindler,Christopher Schindler,29,4/29/1990,189,77,Germany,Huddersfield Town,76,6500000,32000,LCB
200752,Juan Jesus,Juan Guilherme Nunes Jesus,28,6/10/1991,185,83,Brazil,Roma,76,7000000,35000,SUB
200875,E. Gigliotti,Emmanuel Gigliotti,32,5/20/1987,187,81,Argentina,Deportivo Toluca,76,6000000,26000,SUB
201262,V. Darida,Vladimír Darida,28,8/8/1990,172,67,Czech Republic,Hertha BSC,76,7500000,28000,LCM
201884,R. Brady,Robbie Brady,27,1/14/1992,179,77,Republic of Ireland,Burnley,76,8000000,34000,SUB
201988,F. Fernández,Federico Fernández,30,2/21/1989,190,83,Argentina,Newcastle United,76,6000000,34000,SUB
202493,Aleix Vidal,Aleix Vidal Parreu,29,8/21/1989,177,70,Spain,Deportivo Alavés,76,6500000,22000,RM
203910,A. Knockaert,Anthony Knockaert,27,11/20/1991,172,69,France,Fulham,76,8000000,45000,RW
204125,J. Bořil,Jan Bořil,28,1/11/1991,175,75,Czech Republic,SK Slavia Praha,76,6500000,1000,LB
204156,S. Sanogo,Sekou Junior Sanogo,30,5/5/1989,182,81,Ivory Coast,Al Ittihad,76,6500000,33000,RES
204538,R. Ruidíaz,Raúl Mario Ruidíaz Misitich,28,7/25/1990,169,66,Peru,Seattle Sounders FC,76,8000000,10000,ST
204738,R. Ibarra,Alex Renato Ibarra Mina,28,1/20/1991,175,69,Ecuador,Club América,76,8000000,50000,RM
204757,Toño García,Antonio García Aranda,29,11/7/1989,179,69,Spain,Levante UD,76,6500000,22000,LB
205257,N. Sliti,Naïm Sliti,26,7/27/1992,173,76,Tunisia,Ettifaq FC,76,8500000,29000,LM
205670,D. Gayle,Dwight Gayle,28,10/17/1990,174,78,England,Newcastle United,76,8000000,42000,RES
206411,D. Garmash,Denys Garmash,29,4/19/1990,186,75,Ukraine,Dynamo Kyiv,76,7500000,1000,CAM
206493,Y. Abdelhamid,Yunis Abdelhamid,31,9/28/1987,190,83,Morocco,Stade de Reims,76,5500000,25000,LCB
208379,G. González,Giancarlo González Castro,31,2/8/1988,186,77,Costa Rica,LA Galaxy,76,5500000,8000,SUB
209669,D. Siovas,Dimitrios Siovas,30,9/16/1988,192,83,Greece,CD Leganés,76,6000000,26000,LCB
209744,E. Mena,Eugenio Mena,30,7/18/1988,173,74,Chile,Racing Club,76,6000000,19000,SUB
210212,Garry Rodrigues,Garry Mendes Rodrigues,28,11/27/1990,173,70,Cape Verde,Fenerbahçe SK,76,8000000,58000,LM
210333,A. Szymanowski,Alexander Szymanowski,30,10/13/1988,175,65,Argentina,CD Leganés,76,7500000,28000,SUB
210537,R. Steffen,Renato Steffen,27,11/3/1991,170,65,Switzerland,VfL Wolfsburg,76,8000000,43000,SUB
212772,O. Duarte,Óscar Duarte,30,6/3/1989,186,81,Costa Rica,Levante UD,76,6000000,21000,LCB
214047,M. Uribe,Andrés Mateus Uribe Villa,28,3/21/1991,182,71,Colombia,FC Porto,76,7500000,14000,SUB
214968,F. Mancuello,Federico Mancuello,30,3/26/1989,175,70,Argentina,Deportivo Toluca,76,7500000,24000,LCM
217546,Sequeira,Nuno Miguel Ribeiro da Cruz Jerónimo Sequeira,28,8/19/1990,184,79,Portugal,SC Braga,76,6500000,14000,LB
219411,J. Izquierdo,José Heriberto Izquierdo Mena,26,7/7/1992,171,75,Colombia,Brighton & Hove Albion,76,8500000,48000,SUB
219953,Embarba,Adrián Embarba Blazquez,27,5/7/1992,173,66,Spain,Rayo Vallecano,76,8000000,9000,RM
220295,E. Valencia,Enner Valencia,29,11/4/1989,177,76,Ecuador,Tigres U.A.N.L.,76,7500000,68000,RM
220334,O. Romero,Óscar Romero,26,7/4/1992,176,74,Paraguay,San Lorenzo de Almagro,76,8500000,21000,SUB
221000,B. Ndiaye,Badou Ndiaye,28,10/27/1990,180,76,Senegal,Stoke City,76,7500000,35000,RES
223053,A. Mena,Ángel Mena,31,1/21/1988,168,71,Ecuador,Club León,76,7000000,32000,RM
226379,M. Díaz,Marcos Guillermo Díaz,33,2/5/1986,186,86,Argentina,Boca Juniors,76,4200000,17000,SUB
230197,Alexo Baia,Alessandro Baia Marques,31,2/29/1988,175,71,Brazil,Cruzeiro,76,5500000,25000,RB
230224,Juli Freitinho,Julio Leonardo Dourado de Freitas,31,2/29/1988,192,91,Brazil,Bahia,76,5500000,13000,RCB
230230,Eltildo Correia,Eltildo Lucas Correia Pitta,27,2/29/1992,188,78,Brazil,Atlético Mineiro,76,7000000,30000,RCB
230250,Emilio Piodão,Emilio Alex Piodão Esser,27,2/29/1992,177,78,Brazil,Bahia,76,7000000,13000,RDM
230317,Fred Aníbão,Fred Marcos Aníbal Dias,27,2/29/1992,192,90,Brazil,Atlético Paranaense,76,5500000,12000,GK
230318,Nelsildo Reis,Nelson Arturo Reis Lopes,31,2/29/1988,190,88,Brazil,Botafogo,76,4900000,17000,GK
230337,Andeson Trigo,Andeson Jaime Trigo Gonçalves,31,2/29/1988,175,68,Brazil,Fluminense,76,5500000,25000,LB
230371,Victildinho,Victor Martin Maia Padilha,35,2/29/1984,178,75,Brazil,Goiás,76,2200000,10000,RB
230388,Davi Parrela,Davi Alexandre Parrela Ferreira,31,2/29/1988,191,88,Brazil,Avaí FC,76,5500000,16000,RCB
230453,David Seijalbo,David Jefferson Seijalbo Vaz,35,2/29/1984,176,76,Brazil,Cruzeiro,76,2400000,18000,RDM
230502,Dênildo Stein,Dênis Rubens Stein Rebelo,31,2/29/1988,180,71,Brazil,Cruzeiro,76,7000000,30000,ST
230528,Rafael Cachoira,Rafael Jorgino Cachoira Rebelo,31,2/29/1988,188,84,Brazil,Fortaleza,76,5500000,13000,RCB
232226,D. Boyko,Denys Boyko,31,1/29/1988,194,82,Ukraine,Dynamo Kyiv,76,4900000,1000,GK
233138,Y. Kobayashi,小林 悠,31,9/23/1987,177,72,Japan,Kawasaki Frontale,76,7000000,12000,ST
237135,Davidson,Davidson da Luz Pereira,28,3/5/1991,177,63,Brazil,Vitória Guimarães,76,8000000,12000,LM
241771,A. Nwakaeme,Anthony Nwakaeme,30,3/21/1989,185,80,Nigeria,Trabzonspor,76,7500000,30000,LM
245322,G. Ichazo,Guillermo Luis Ichazo,27,2/29/1992,188,78,Uruguay,Uruguay,76,0,0,
245326,M. Fagundez,Mauro Agustín Fagundez,35,2/29/1984,176,76,Uruguay,Uruguay,76,0,0,
245327,A. Vera,Ángelo Damián Vera,31,2/29/1988,180,71,Uruguay,Uruguay,76,0,0,
251691,A. Zamorado,Alan Zamorado,38,12/17/1980,182,78,Ecuador,Ecuador,76,0,0,
251692,A. Aguilmera,Alexander Aguilmera,33,10/27/1985,194,83,Ecuador,Ecuador,76,0,0,
251698,K. Berlaso,Kevin Berlaso,31,3/25/1988,172,69,Ecuador,Ecuador,76,0,0,
241096,S. Tonali,Sandro Tonali,19,5/8/2000,181,79,Italy,Brescia,75,13500000,7000,CDM
234102,I. Radu,Ionuţ Andrei Radu,22,5/28/1997,188,78,Romania,Genoa,75,9500000,10000,GK
237819,N. Domínguez,Nicolás Domínguez,21,6/28/1998,179,73,Argentina,Vélez Sarsfield,75,12000000,11000,LCM
233064,M. Mount,Mason Mount,20,1/10/1999,178,64,England,Chelsea,75,11500000,57000,LCM
235883,R. Sessegnon,Ryan Sessegnon,19,5/18/2000,178,71,England,Tottenham Hotspur,75,11000000,38000,SUB
236496,M. Guendouzi,Mattéo Guendouzi,20,4/14/1999,185,68,France,Arsenal,75,11500000,46000,SUB
236593,C. Stengs,Calvin Stengs,20,12/18/1998,187,68,Netherlands,AZ Alkmaar,75,11500000,9000,RW
236920,J. Kluivert,Justin Kluivert,20,5/5/1999,171,66,Netherlands,Roma,75,11500000,29000,LM
236987,B. Kamara,Boubacar Kamara,19,11/23/1999,178,68,France,Olympique de Marseille,75,10000000,15000,RCB
241084,L. Díaz,Luis Fernando Díaz Marulanda,22,1/13/1997,180,73,Colombia,FC Porto,75,11500000,11000,LM
241686,Manu Vallejo,Manuel Vallejo Galván,22,2/14/1997,167,72,Spain,Valencia CF,75,11500000,28000,RES
241721,Rafael Leão,Rafael da Conceição Leão,20,6/10/1999,188,81,Portugal,Milan,75,11500000,27000,SUB
220710,H. Wilson,Harry Wilson,22,3/22/1997,173,70,Wales,Bournemouth,75,10500000,51000,RM
223885,A. Nübel,Alexander Nübel,22,9/30/1996,193,86,Germany,FC Schalke 04,75,8500000,17000,GK
227503,J. Larsen,Jacob Bruun Larsen,20,9/19/1998,183,75,Denmark,Borussia Dortmund,75,11000000,41000,RES
233306,D. Henderson,Dean Henderson,22,3/12/1997,190,85,England,Sheffield United,75,8500000,20000,GK
234574,Diogo Dalot,José Diogo Dalot Teixeira,20,3/18/1999,183,76,Portugal,Manchester United,75,10000000,54000,SUB
234742,H. Barnes,Harvey Lewis Barnes,21,12/9/1997,174,66,England,Leicester City,75,11000000,52000,SUB
234986,P. Retsos,Panagiotis Retsos,20,8/9/1998,186,81,Greece,Bayer 04 Leverkusen,75,10000000,32000,SUB
238227,K. Diatta,Krépin Diatta,20,2/25/1999,175,69,Senegal,Club Brugge KV,75,11000000,18000,SUB
241461,Ferrán Torres,Ferrán Torres García,19,2/29/2000,180,72,Spain,Valencia CF,75,10500000,17000,SUB
221014,Carlos Fernández,Carlos Fernández Luna,23,5/22/1996,186,72,Spain,Granada CF,75,10500000,19000,SUB
221714,A. Morelos,Alfredo José Morelos Aviléz,23,6/21/1996,177,79,Colombia,Rangers FC,75,10500000,44000,ST
224656,O. Aina,Temitayo Olufisayo Olaoluwa Aina,22,10/8/1996,182,82,Nigeria,Torino,75,10500000,32000,SUB
225782,A. Maitland-Niles,Ainsley Maitland-Niles,21,8/29/1997,177,71,England,Arsenal,75,9500000,41000,RB
226592,J. Jankto,Jakub Jankto,23,1/19/1996,180,74,Czech Republic,Sampdoria,75,10000000,27000,LCM
228708,L. Martínez Quarta,Lucas Martínez Quarta,23,5/10/1996,183,78,Argentina,River Plate,75,9500000,17000,RCB
230767,Renato Sanches,Renato Júnior Luz Sanches,21,8/18/1997,176,70,Portugal,FC Bayern München,75,10000000,51000,SUB
231207,J. Lucumi,Jhon Lucumi,21,6/26/1998,185,78,Colombia,KRC Genk,75,9500000,10000,LCB
231242,A. Ounas,Adam Ounas,22,11/11/1996,172,65,Algeria,Napoli,75,10500000,43000,SUB
231826,Y. Karamoh,Yann Karamoh,20,7/8/1998,185,77,France,Parma,75,10500000,28000,RW
234833,F. Müller,Florian Müller,21,11/13/1997,190,85,Germany,1. FSV Mainz 05,75,8000000,12000,GK
237207,S. Kalu,Samuel Kalu Ojim,21,8/26/1997,176,74,Nigeria,FC Girondins de Bordeaux,75,10500000,21000,SUB
238858,Bruno Tabata,Bruno Vinícius Souza Ramos,22,3/30/1997,178,67,Brazil,Portimonense SC,75,10500000,9000,RW
239231,Cucurella,Marc Cucurella Saseta,20,7/22/1998,172,69,Spain,Getafe CF,75,10500000,16000,LM
244963,Ivanildo Fernandes,Ivanildo Jorge Mendes Fernandes,23,3/26/1996,193,85,Portugal,Trabzonspor,75,9500000,22000,RCB
220528,G. Tutino,Gennaro Tutino,22,8/20/1996,177,76,Italy,Hellas Verona,75,10000000,16000,SUB
224371,J. Bowen,Jarrod Bowen,22,12/20/1996,175,70,England,Hull City,75,10000000,13000,RM
228579,B. Henrichs,Benjamin Henrichs,22,2/23/1997,183,79,Germany,AS Monaco,75,9000000,26000,SUB
230613,A. Diawara,Amadou Diawara,21,7/17/1997,184,74,Guinea,Roma,75,10000000,26000,SUB
231745,L. Dimata,Landry Dimata,21,9/1/1997,184,83,Belgium,RSC Anderlecht,75,10000000,16000,SUB
234128,Luiz Araújo,Luiz Araújo,23,6/2/1996,175,70,Brazil,LOSC Lille,75,10000000,29000,SUB
235866,C. Kouamé,Christian Kouamé,21,12/6/1997,185,70,Ivory Coast,Genoa,75,10000000,14000,RS
235997,Fran Beltrán,Francisco José Beltrán Peinado,20,2/3/1999,170,66,Spain,RC Celta,75,9000000,14000,LDM
239015,E. Dennis,Emmanuel Dennis,21,11/15/1997,175,66,Nigeria,Club Brugge KV,75,10000000,18000,LW
241976,Tiago Sá,Tiago Magalhães de Sá,24,1/11/1995,185,78,Portugal,SC Braga,75,7500000,9000,SUB
244193,Jovane Cabral,Jovane Eduardo Borges Cabral,21,6/14/1998,176,68,Cape Verde,Sporting CP,75,10000000,11000,SUB
207624,K. Omeruo,Kenneth Josiah Omeruo,25,10/17/1993,185,81,Nigeria,CD Leganés,75,8500000,23000,CB
215449,R. Skov,Robert Skov,23,5/25/1996,183,76,Denmark,TSG 1899 Hoffenheim,75,9500000,29000,SUB
215639,Kenedy,Robert Kenedy Nunes do Nascimento,23,2/8/1996,182,77,Brazil,Chelsea,75,9500000,67000,RES
215930,T. Jedvaj,Tin Jedvaj,23,11/28/1995,184,82,Croatia,Bayer 04 Leverkusen,75,8500000,38000,SUB
216320,S. Fofana,Seko Fofana,24,5/7/1995,184,77,Ivory Coast,Udinese,75,9000000,14000,SUB
222160,Y. Koné,Youssouf Koné,23,7/5/1995,174,71,Mali,Olympique Lyonnais,75,8500000,42000,LB
225699,Anuar,Anuar Mohamed Tuhami,24,1/15/1995,172,63,Morocco,Real Valladolid CF,75,8500000,15000,SUB
225945,Thiago Maia,Thiago Maia Alencar,22,3/23/1997,179,79,Brazil,LOSC Lille,75,8500000,26000,SUB
226376,Kaku,Alejandro Romero Gamarra,24,1/11/1995,171,68,Paraguay,New York Red Bulls,75,9500000,8000,CAM
226789,A. Fulgini,Angelo Fulgini,22,8/20/1996,183,71,France,Angers SCO,75,9500000,19000,RM
229435,M. Vlap,Michel Vlap,22,6/2/1997,191,81,Netherlands,RSC Anderlecht,75,9500000,17000,LCM
230005,T. Davies,Tom Davies,21,6/30/1998,185,70,England,Everton,75,9500000,46000,SUB
230065,S. Serdar,Suat Serdar,22,4/11/1997,184,75,Germany,FC Schalke 04,75,9000000,24000,RM
231340,G. Montiel,Gonzalo Montiel,22,1/1/1997,175,70,Argentina,River Plate,75,8500000,17000,RB
231416,D. Lukébakio,Dodi Lukébakio,21,9/24/1997,187,77,Belgium,Hertha BSC,75,9500000,21000,SUB
233265,R. Oudin,Rémi Oudin,22,11/18/1996,185,79,France,Stade de Reims,75,9500000,23000,RM
235663,G. Til,Guus Til,21,12/22/1997,183,74,Netherlands,Spartak Moscow,75,9500000,1000,CAM
236245,A. Elis,Alberth Elis,23,2/12/1996,180,77,Honduras,Houston Dynamo,75,9500000,8000,RM
237034,J. Hernández,Juan Camilo Hernández,20,4/22/1999,176,73,Colombia,Watford,75,9500000,44000,RES
